日期,名稱,開盤價,最高價,最低價,收盤價,成交量,前一天收盤價,Price_Change,Percentage_Change,前一天成交量,Volume_Change,Volume_Percentage_Change
2024/11/04,上證指數,3275.678955078125,3310.20703125,3263.842041015625,3310.20703125,665100.0,3272.013916015625,38.193115234375,1.17,852100.0,-187000.0,-21.95
2024/11/05,上證指數,3306.81005859375,3386.987060546875,3302.047119140625,3386.987060546875,821100.0,3310.20703125,76.780029296875,2.32,665100.0,156000.0,23.46
2024/11/06,上證指數,3395.221923828125,3420.9990234375,3367.0810546875,3383.805908203125,895900.0,3386.987060546875,-3.18115234375,-0.09,821100.0,74800.0,9.11
2024/11/07,上證指數,3359.985107421875,3470.660888671875,3356.258056640625,3470.660888671875,959600.0,3383.805908203125,86.85498046875,2.57,895900.0,63700.0,7.11
2024/11/08,上證指數,3502.133056640625,3509.818115234375,3443.193115234375,3452.297119140625,964000.0,3470.660888671875,-18.36376953125,-0.53,959600.0,4400.0,0.46
2024/11/11,上證指數,3432.366943359375,3471.1220703125,3416.72705078125,3470.06591796875,818000.0,3452.297119140625,17.768798828125,0.51,964000.0,-146000.0,-15.15
2024/11/12,上證指數,3469.89111328125,3489.424072265625,3402.0419921875,3421.969970703125,817900.0,3470.06591796875,-48.095947265625,-1.39,818000.0,-100.0,-0.01
2024/11/13,上證指數,3406.916015625,3442.298095703125,3404.52490234375,3439.278076171875,673700.0,3421.969970703125,17.30810546875,0.51,817900.0,-144200.0,-17.63
2024/11/14,上證指數,3429.5048828125,3441.77490234375,3376.153076171875,3379.839111328125,631600.0,3439.278076171875,-59.43896484375,-1.73,673700.0,-42100.0,-6.25
2024/11/15,上證指數,3369.80908203125,3391.320068359375,3330.72607421875,3330.72607421875,630300.0,3379.839111328125,-49.113037109375,-1.45,631600.0,-1300.0,-0.21
2024/11/18,上證指數,3344.68994140625,3386.903076171875,3309.008056640625,3323.84912109375,744000.0,3330.72607421875,-6.876953125,-0.21,630300.0,113700.0,18.04
2024/11/19,上證指數,3324.883056640625,3346.758056640625,3284.133056640625,3346.010009765625,625000.0,3323.84912109375,22.160888671875,0.67,744000.0,-119000.0,-15.99
2024/11/20,上證指數,3337.677978515625,3375.248046875,3333.001953125,3367.989013671875,566200.0,3346.010009765625,21.97900390625,0.66,625000.0,-58800.0,-9.41
2024/11/21,上證指數,3362.944091796875,3378.51806640625,3348.85498046875,3370.404052734375,530300.0,3367.989013671875,2.4150390625,0.07,566200.0,-35900.0,-6.34
2024/11/22,上證指數,3368.04296875,3372.0029296875,3267.19189453125,3267.19189453125,630700.0,3370.404052734375,-103.212158203125,-3.06,530300.0,100400.0,18.93
2024/11/25,上證指數,3274.884033203125,3285.4560546875,3232.91796875,3263.760009765625,538900.0,3267.19189453125,-3.431884765625,-0.11,630700.0,-91800.0,-14.56
2024/11/26,上證指數,3256.85791015625,3285.327880859375,3252.865966796875,3259.757080078125,472200.0,3263.760009765625,-4.0029296875,-0.12,538900.0,-66700.0,-12.38
2024/11/27,上證指數,3250.591064453125,3309.881103515625,3227.35498046875,3309.779052734375,511200.0,3259.757080078125,50.02197265625,1.53,472200.0,39000.0,8.26
2024/11/28,上證指數,3308.280029296875,3319.256103515625,3290.364013671875,3295.697998046875,512000.0,3309.779052734375,-14.0810546875,-0.43,511200.0,800.0,0.16
2024/11/29,上證指數,3295.2099609375,3357.5009765625,3293.68994140625,3326.4560546875,580200.0,3295.697998046875,30.758056640625,0.93,512000.0,68200.0,13.32
2024/12/02,上證指數,3328.48193359375,3369.302978515625,3323.009033203125,3363.98193359375,668500.0,3326.4560546875,37.52587890625,1.13,580200.0,88300.0,15.22
2024/12/03,上證指數,3366.284912109375,3386.617919921875,3348.3740234375,3378.805908203125,663000.0,3363.98193359375,14.823974609375,0.44,668500.0,-5500.0,-0.82
2024/12/04,上證指數,3376.572021484375,3388.02392578125,3352.943115234375,3364.64990234375,621000.0,3378.805908203125,-14.156005859375,-0.42,663000.0,-42000.0,-6.33
2024/12/05,上證指數,3353.056884765625,3377.054931640625,3353.056884765625,3368.85498046875,543900.0,3364.64990234375,4.205078125,0.12,621000.0,-77100.0,-12.42
2024/12/06,上證指數,3370.94091796875,3418.260986328125,3364.2060546875,3404.075927734375,698200.0,3368.85498046875,35.220947265625,1.05,543900.0,154300.0,28.37
2024/12/09,上證指數,3402.62890625,3426.64501953125,3385.958984375,3402.533935546875,694900.0,3404.075927734375,-1.5419921875,-0.05,698200.0,-3300.0,-0.47
2024/12/10,上證指數,3490.2890625,3494.866943359375,3417.764892578125,3422.660888671875,794700.0,3402.533935546875,20.126953125,0.59,694900.0,99800.0,14.36
2024/12/11,上證指數,3416.0869140625,3437.81005859375,3416.0869140625,3432.489990234375,681500.0,3422.660888671875,9.8291015625,0.29,794700.0,-113200.0,-14.24
2024/12/12,上證指數,3432.279052734375,3464.115966796875,3425.97607421875,3461.5,700100.0,3432.489990234375,29.010009765625,0.85,681500.0,18600.0,2.73
