日期,名稱,開盤價,最高價,最低價,收盤價,成交量,前一天收盤價,Price_Change,Percentage_Change,前一天成交量,Volume_Change,Volume_Percentage_Change
2024/07/29,天然氣,2.0160000324249268,2.055999994277954,1.8559999465942383,1.906999945640564,162676.0,,,,,,
2024/07/30,天然氣,2.065000057220459,2.134999990463257,1.9910000562667847,2.125999927520752,157477.0,1.906999945640564,0.218999981880188,11.48,162676.0,-5199.0,-3.2
2024/07/31,天然氣,2.119999885559082,2.1489999294281006,2.0230000019073486,2.0360000133514404,167713.0,2.125999927520752,-0.08999991416931152,-4.23,157477.0,10236.0,6.5
2024/08/01,天然氣,2.0460000038146973,2.125999927520752,1.965000033378601,1.968000054359436,215979.0,2.0360000133514404,-0.0679999589920044,-3.34,167713.0,48266.0,28.78
2024/08/02,天然氣,1.9850000143051147,2.0230000019073486,1.9199999570846558,1.9670000076293945,164207.0,1.968000054359436,-0.001000046730041504,-0.05,215979.0,-51772.0,-23.97
2024/08/05,天然氣,1.9500000476837158,1.9739999771118164,1.8819999694824219,1.9420000314712524,150595.0,1.9670000076293945,-0.02499997615814209,-1.27,164207.0,-13612.0,-8.29
2024/08/06,天然氣,1.9570000171661377,2.0329999923706055,1.899999976158142,2.009999990463257,154471.0,1.9420000314712524,0.0679999589920044,3.5,150595.0,3876.0,2.57
2024/08/07,天然氣,2.0250000953674316,2.119999885559082,2.009999990463257,2.111999988555908,226781.0,2.009999990463257,0.10199999809265137,5.07,154471.0,72310.0,46.81
2024/08/08,天然氣,2.0999999046325684,2.178999900817871,2.0280001163482666,2.127000093460083,232204.0,2.111999988555908,0.015000104904174805,0.71,226781.0,5423.0,2.39
2024/08/09,天然氣,2.1510000228881836,2.187000036239624,2.1040000915527344,2.1429998874664307,183426.0,2.127000093460083,0.015999794006347656,0.75,232204.0,-48778.0,-21.01
2024/08/12,天然氣,2.1730000972747803,2.25600004196167,2.1549999713897705,2.188999891281128,181250.0,2.1429998874664307,0.046000003814697266,2.15,183426.0,-2176.0,-1.19
2024/08/13,天然氣,2.174999952316284,2.239000082015991,2.134000062942505,2.1480000019073486,202099.0,2.188999891281128,-0.0409998893737793,-1.87,181250.0,20849.0,11.5
2024/08/14,天然氣,2.1600000858306885,2.2760000228881836,2.1440000534057617,2.2190001010894775,189925.0,2.1480000019073486,0.0710000991821289,3.31,202099.0,-12174.0,-6.02
2024/08/15,天然氣,2.2279999256134033,2.3010001182556152,2.188999891281128,2.197000026702881,165423.0,2.2190001010894775,-0.02200007438659668,-0.99,189925.0,-24502.0,-12.9
2024/08/16,天然氣,2.2049999237060547,2.2160000801086426,2.1110000610351562,2.122999906539917,140820.0,2.197000026702881,-0.07400012016296387,-3.37,165423.0,-24603.0,-14.87
2024/08/19,天然氣,2.125,2.253999948501587,2.0969998836517334,2.234999895095825,179074.0,2.122999906539917,0.1119999885559082,5.28,140820.0,38254.0,27.17
2024/08/20,天然氣,2.246000051498413,2.2780001163482666,2.1730000972747803,2.197999954223633,129952.0,2.234999895095825,-0.03699994087219238,-1.66,179074.0,-49122.0,-27.43
2024/08/21,天然氣,2.2009999752044678,2.2279999256134033,2.13100004196167,2.177000045776367,124659.0,2.197999954223633,-0.020999908447265625,-0.96,129952.0,-5293.0,-4.07
2024/08/22,天然氣,2.187999963760376,2.200000047683716,2.0309998989105225,2.052999973297119,153777.0,2.177000045776367,-0.12400007247924805,-5.7,124659.0,29118.0,23.36
2024/08/23,天然氣,2.061000108718872,2.0739998817443848,2.005000114440918,2.0220000743865967,62492.0,2.052999973297119,-0.03099989891052246,-1.51,153777.0,-91285.0,-59.36
2024/08/26,天然氣,2.003999948501587,2.0220000743865967,1.944000005722046,1.9559999704360962,50432.0,2.0220000743865967,-0.06600010395050049,-3.26,62492.0,-12060.0,-19.3
2024/08/27,天然氣,1.9559999704360962,1.9739999771118164,1.875,1.9040000438690186,68871.0,1.9559999704360962,-0.05199992656707764,-2.66,50432.0,18439.0,36.56
2024/08/28,天然氣,1.9240000247955322,2.0,1.8559999465942383,1.9299999475479126,165219.0,1.9040000438690186,0.025999903678894043,1.37,68871.0,96348.0,139.9
2024/08/29,天然氣,2.0969998836517334,2.1489999294281006,2.0260000228881836,2.13700008392334,154737.0,1.9299999475479126,0.20700013637542725,10.73,165219.0,-10482.0,-6.34
2024/08/30,天然氣,2.1449999809265137,2.1710000038146973,2.0929999351501465,2.127000093460083,131106.0,2.13700008392334,-0.009999990463256836,-0.47,154737.0,-23631.0,-15.27
2024/09/03,天然氣,2.1459999084472656,2.2249999046325684,2.075000047683716,2.203000068664551,221115.0,2.127000093460083,0.07599997520446777,3.57,131106.0,90009.0,68.65
2024/09/04,天然氣,2.197000026702881,2.2699999809265137,2.13100004196167,2.1449999809265137,150022.0,2.203000068664551,-0.05800008773803711,-2.63,221115.0,-71093.0,-32.15
2024/09/05,天然氣,2.1389999389648438,2.2860000133514404,2.117000102996826,2.253999948501587,196899.0,2.1449999809265137,0.10899996757507324,5.08,150022.0,46877.0,31.25
2024/09/06,天然氣,2.260999917984009,2.2939999103546143,2.2320001125335693,2.2750000953674316,121498.0,2.253999948501587,0.021000146865844727,0.93,196899.0,-75401.0,-38.29
2024/09/09,天然氣,2.2200000286102295,2.246999979019165,2.1410000324249268,2.1700000762939453,121498.0,2.2750000953674316,-0.10500001907348633,-4.62,121498.0,0.0,0.0
2024/09/10,天然氣,2.1489999294281006,2.257999897003174,2.125,2.2320001125335693,183556.0,2.1700000762939453,0.06200003623962402,2.86,121498.0,62058.0,51.08
2024/09/11,天然氣,2.2360000610351562,2.325000047683716,2.2139999866485596,2.2699999809265137,198836.0,2.2320001125335693,0.037999868392944336,1.7,183556.0,15280.0,8.32
2024/09/12,天然氣,2.2860000133514404,2.3940000534057617,2.2290000915527344,2.3570001125335693,231423.0,2.2699999809265137,0.08700013160705566,3.83,198836.0,32587.0,16.39
2024/09/13,天然氣,2.36299991607666,2.4070000648498535,2.2939999103546143,2.305000066757202,173713.0,2.3570001125335693,-0.05200004577636719,-2.21,231423.0,-57710.0,-24.94
2024/09/16,天然氣,2.2980000972747803,2.3970000743865967,2.265000104904175,2.372999906539917,163817.0,2.305000066757202,0.06799983978271484,2.95,173713.0,-9896.0,-5.7
2024/09/17,天然氣,2.3910000324249268,2.436000108718872,2.306999921798706,2.3239998817443848,171895.0,2.372999906539917,-0.04900002479553223,-2.06,163817.0,8078.0,4.93
2024/09/18,天然氣,2.312000036239624,2.377000093460083,2.2750000953674316,2.2839999198913574,137696.0,2.3239998817443848,-0.039999961853027344,-1.72,171895.0,-34199.0,-19.9
2024/09/19,天然氣,2.2880001068115234,2.3610000610351562,2.2230000495910645,2.3480000495910645,190187.0,2.2839999198913574,0.06400012969970703,2.8,137696.0,52491.0,38.12
2024/09/20,天然氣,2.3580000400543213,2.4600000381469727,2.313999891281128,2.434000015258789,161905.0,2.3480000495910645,0.08599996566772461,3.66,190187.0,-28282.0,-14.87
2024/09/23,天然氣,2.4619998931884766,2.6459999084472656,2.4579999446868896,2.61299991607666,124650.0,2.434000015258789,0.1789999008178711,7.35,161905.0,-37255.0,-23.01
2024/09/24,天然氣,2.634000062942505,2.6740000247955322,2.5350000858306885,2.5510001182556152,61695.0,2.61299991607666,-0.06199979782104492,-2.37,124650.0,-62955.0,-50.51
2024/09/25,天然氣,2.5829999446868896,2.6579999923706055,2.562999963760376,2.63700008392334,91605.0,2.5510001182556152,0.08599996566772461,3.37,61695.0,29910.0,48.48
2024/09/26,天然氣,2.640000104904175,2.690000057220459,2.5239999294281006,2.5850000381469727,187374.0,2.63700008392334,-0.05200004577636719,-1.97,91605.0,95769.0,104.55
2024/09/27,天然氣,2.74399995803833,2.931999921798706,2.7200000286102295,2.9019999504089355,224258.0,2.5850000381469727,0.3169999122619629,12.26,187374.0,36884.0,19.68
2024/09/30,天然氣,2.8989999294281006,2.947999954223633,2.865000009536743,2.9230000972747803,156783.0,2.9019999504089355,0.021000146865844727,0.72,224258.0,-67475.0,-30.09
2024/10/01,天然氣,2.9070000648498535,2.941999912261963,2.825000047683716,2.8959999084472656,161084.0,2.9230000972747803,-0.02700018882751465,-0.92,156783.0,4301.0,2.74
2024/10/02,天然氣,2.8980000019073486,3.0,2.869999885559082,2.885999917984009,162673.0,2.8959999084472656,-0.009999990463256836,-0.35,161084.0,1589.0,0.99
2024/10/03,天然氣,2.9210000038146973,2.98799991607666,2.9000000953674316,2.9700000286102295,133170.0,2.885999917984009,0.0840001106262207,2.91,162673.0,-29503.0,-18.14
2024/10/04,天然氣,2.9709999561309814,3.0190000534057617,2.8310000896453857,2.8540000915527344,173745.0,2.9700000286102295,-0.11599993705749512,-3.91,133170.0,40575.0,30.47
2024/10/07,天然氣,2.8269999027252197,2.8389999866485596,2.7049999237060547,2.746000051498413,216871.0,2.8540000915527344,-0.10800004005432129,-3.78,173745.0,43126.0,24.82
2024/10/08,天然氣,2.7330000400543213,2.7809998989105225,2.6989998817443848,2.7330000400543213,162513.0,2.746000051498413,-0.013000011444091797,-0.47,216871.0,-54358.0,-25.06
2024/10/09,天然氣,2.7090001106262207,2.7239999771118164,2.631999969482422,2.6600000858306885,190644.0,2.7330000400543213,-0.07299995422363281,-2.67,162513.0,28131.0,17.31
2024/10/10,天然氣,2.6470000743865967,2.700000047683716,2.5880000591278076,2.674999952316284,188461.0,2.6600000858306885,0.014999866485595703,0.56,190644.0,-2183.0,-1.15
2024/10/11,天然氣,2.687000036239624,2.7269999980926514,2.615000009536743,2.631999969482422,150928.0,2.674999952316284,-0.042999982833862305,-1.61,188461.0,-37533.0,-19.92
2024/10/14,天然氣,2.624000072479248,2.625,2.4760000705718994,2.49399995803833,139692.0,2.631999969482422,-0.1380000114440918,-5.24,150928.0,-11236.0,-7.44
2024/10/15,天然氣,2.4820001125335693,2.549999952316284,2.444999933242798,2.497999906539917,156441.0,2.49399995803833,0.003999948501586914,0.16,139692.0,16749.0,11.99
2024/10/16,天然氣,2.48799991607666,2.496999979019165,2.3580000400543213,2.367000102996826,173482.0,2.497999906539917,-0.13099980354309082,-5.24,156441.0,17041.0,10.89
2024/10/17,天然氣,2.377000093460083,2.4170000553131104,2.3380000591278076,2.3469998836517334,135847.0,2.367000102996826,-0.020000219345092773,-0.84,173482.0,-37635.0,-21.69
2024/10/18,天然氣,2.3489999771118164,2.369999885559082,2.247999906539917,2.257999897003174,164160.0,2.3469998836517334,-0.08899998664855957,-3.79,135847.0,28313.0,20.84
2024/10/21,天然氣,2.2200000286102295,2.36899995803833,2.2100000381469727,2.312000036239624,154025.0,2.257999897003174,0.054000139236450195,2.39,164160.0,-10135.0,-6.17
2024/10/22,天然氣,2.364000082015991,2.375,2.2709999084472656,2.311000108718872,198772.0,2.312000036239624,-0.0009999275207519531,-0.04,154025.0,44747.0,29.05
2024/10/23,天然氣,2.3010001182556152,2.441999912261963,2.257999897003174,2.3420000076293945,145225.0,2.311000108718872,0.03099989891052246,1.34,198772.0,-53547.0,-26.94
2024/10/24,天然氣,2.4000000953674316,2.5820000171661377,2.372999906539917,2.5220000743865967,139719.0,2.3420000076293945,0.18000006675720215,7.69,145225.0,-5506.0,-3.79
2024/10/25,天然氣,2.5309998989105225,2.5789999961853027,2.4600000381469727,2.559999942779541,67455.0,2.5220000743865967,0.037999868392944336,1.51,139719.0,-72264.0,-51.72
2024/10/28,天然氣,2.505000114440918,2.5160000324249268,2.2679998874664307,2.309000015258789,89409.0,2.559999942779541,-0.25099992752075195,-9.8,67455.0,21954.0,32.55
2024/10/29,天然氣,2.259000062942505,2.3910000324249268,2.200000047683716,2.3459999561309814,143883.0,2.309000015258789,0.03699994087219238,1.6,89409.0,54474.0,60.93
2024/10/30,天然氣,2.9049999713897705,2.9189999103546143,2.7699999809265137,2.8450000286102295,162834.0,2.3459999561309814,0.49900007247924805,21.27,143883.0,18951.0,13.17
2024/10/31,天然氣,2.812999963760376,2.8299999237060547,2.687999963760376,2.7070000171661377,185486.0,2.8450000286102295,-0.1380000114440918,-4.85,162834.0,22652.0,13.91
2024/11/01,天然氣,2.7019999027252197,2.7239999771118164,2.631999969482422,2.6630001068115234,166422.0,2.7070000171661377,-0.04399991035461426,-1.63,185486.0,-19064.0,-10.28
2024/11/04,天然氣,2.559999942779541,2.7950000762939453,2.5139999389648438,2.7809998989105225,201168.0,2.6630001068115234,0.11799979209899902,4.43,166422.0,34746.0,20.88
2024/11/05,天然氣,2.7890000343322754,2.818000078201294,2.6510000228881836,2.6700000762939453,153934.0,2.7809998989105225,-0.11099982261657715,-3.99,201168.0,-47234.0,-23.48
2024/11/06,天然氣,2.678999900817871,2.7960000038146973,2.6600000858306885,2.746999979019165,157298.0,2.6700000762939453,0.07699990272521973,2.88,153934.0,3364.0,2.19
2024/11/07,天然氣,2.7109999656677246,2.7780001163482666,2.6559998989105225,2.693000078201294,165551.0,2.746999979019165,-0.053999900817871094,-1.97,157298.0,8253.0,5.25
2024/11/08,天然氣,2.694000005722046,2.747999906539917,2.6429998874664307,2.6689999103546143,158000.0,2.693000078201294,-0.024000167846679688,-0.89,165551.0,-7551.0,-4.56
2024/11/11,天然氣,2.7699999809265137,2.9560000896453857,2.7690000534057617,2.9200000762939453,252383.0,2.6689999103546143,0.25100016593933105,9.4,158000.0,94383.0,59.74
2024/11/12,天然氣,2.9519999027252197,3.013000011444092,2.8550000190734863,2.9070000648498535,245266.0,2.9200000762939453,-0.013000011444091797,-0.45,252383.0,-7117.0,-2.82
2024/11/13,天然氣,2.9140000343322754,3.0199999809265137,2.8299999237060547,2.9830000400543213,218400.0,2.9070000648498535,0.07599997520446777,2.61,245266.0,-26866.0,-10.95
2024/11/14,天然氣,2.9809999465942383,2.984999895095825,2.759000062942505,2.7850000858306885,209678.0,2.9830000400543213,-0.1979999542236328,-6.64,218400.0,-8722.0,-3.99
2024/11/15,天然氣,2.765000104904175,2.8429999351501465,2.687999963760376,2.822999954223633,181092.0,2.7850000858306885,0.037999868392944336,1.36,209678.0,-28586.0,-13.63
2024/11/18,天然氣,2.924999952316284,2.9769999980926514,2.8320000171661377,2.9730000495910645,188338.0,2.822999954223633,0.15000009536743164,5.31,181092.0,7246.0,4.0
2024/11/19,天然氣,2.9509999752044678,3.058000087738037,2.9049999713897705,2.997999906539917,211932.0,2.9730000495910645,0.02499985694885254,0.84,188338.0,23594.0,12.53
2024/11/20,天然氣,2.9619998931884766,3.236999988555908,2.941999912261963,3.193000078201294,225693.0,2.997999906539917,0.19500017166137695,6.5,211932.0,13761.0,6.49
2024/11/21,天然氣,3.2160000801086426,3.4509999752044678,3.194999933242798,3.3389999866485596,192156.0,3.193000078201294,0.14599990844726562,4.57,225693.0,-33537.0,-14.86
2024/11/22,天然氣,3.390000104904175,3.562999963760376,3.071000099182129,3.128999948501587,95807.0,3.3389999866485596,-0.21000003814697266,-6.29,192156.0,-96349.0,-50.14
2024/11/25,天然氣,3.3559999465942383,3.4609999656677246,3.2639999389648438,3.36899995803833,108485.0,3.128999948501587,0.24000000953674316,7.67,95807.0,12678.0,13.23
2024/11/26,天然氣,3.3299999237060547,3.5,3.255000114440918,3.430999994277954,222049.0,3.36899995803833,0.06200003623962402,1.84,108485.0,113564.0,104.68
2024/11/27,天然氣,3.4679999351501465,3.4700000286102295,3.188999891281128,3.2039999961853027,214291.0,3.430999994277954,-0.22699999809265137,-6.62,222049.0,-7758.0,-3.49
2024/11/29,天然氣,3.194999933242798,3.384000062942505,3.174999952316284,3.36299991607666,163060.0,3.2039999961853027,0.15899991989135742,4.96,214291.0,-51231.0,-23.91
2024/12/02,天然氣,3.2200000286102295,3.2790000438690186,3.1480000019073486,3.2130000591278076,208653.0,3.36299991607666,-0.14999985694885254,-4.46,163060.0,45593.0,27.96
2024/12/03,天然氣,3.2070000171661377,3.2170000076293945,3.0299999713897705,3.0420000553131104,184347.0,3.2130000591278076,-0.17100000381469727,-5.32,208653.0,-24306.0,-11.65
2024/12/04,天然氣,3.0480000972747803,3.0880000591278076,2.9769999980926514,3.0429999828338623,171700.0,3.0420000553131104,0.0009999275207519531,0.03,184347.0,-12647.0,-6.86
