日期,名稱,開盤價,最高價,最低價,收盤價,前一天收盤價,Price_Change,Percentage_Change
2024/07/29,GBP_USD,1.286719799041748,1.2888425588607788,1.2807048559188843,1.2868356704711914,,,
2024/07/30,GBP_USD,1.2857933044433594,1.2865046262741089,1.2821005582809448,1.286041259765625,1.2868356704711914,-0.0007944107055664062,-0.06
2024/07/31,GBP_USD,1.283812403678894,1.2854461669921875,1.282248616218567,1.2836971282958984,1.286041259765625,-0.0023441314697265625,-0.18
2024/08/01,GBP_USD,1.2853471040725708,1.286173701286316,1.2756078243255615,1.2853139638900757,1.2836971282958984,0.001616835594177246,0.13
2024/08/02,GBP_USD,1.2728476524353027,1.2840267419815063,1.2708903551101685,1.27289617061615,1.2853139638900757,-0.012417793273925781,-0.97
2024/08/05,GBP_USD,1.278821349143982,1.2816240787506104,1.2711488008499146,1.278788685798645,1.27289617061615,0.005892515182495117,0.46
2024/08/06,GBP_USD,1.278788685798645,1.2801638841629028,1.2673146724700928,1.2788705825805664,1.278788685798645,8.189678192138672e-05,0.01
2024/08/07,GBP_USD,1.2683273553848267,1.273577094078064,1.2683273553848267,1.2684721946716309,1.2788705825805664,-0.010398387908935547,-0.81
2024/08/08,GBP_USD,1.2684882879257202,1.274209976196289,1.2666244506835938,1.2680377960205078,1.2684721946716309,-0.0004343986511230469,-0.03
2024/08/09,GBP_USD,1.2745997905731201,1.2774165868759155,1.272718071937561,1.2747459411621094,1.2680377960205078,0.0067081451416015625,0.53
2024/08/12,GBP_USD,1.2749898433685303,1.2794595956802368,1.2748922109603882,1.2750385999679565,1.2747459411621094,0.00029265880584716797,0.02
2024/08/13,GBP_USD,1.2772371768951416,1.2836146354675293,1.276519775390625,1.2771228551864624,1.2750385999679565,0.0020842552185058594,0.16
2024/08/14,GBP_USD,1.2866203784942627,1.286885380744934,1.2823965549468994,1.2866700887680054,1.2771228551864624,0.009547233581542969,0.75
2024/08/15,GBP_USD,1.2825281620025635,1.2870675325393677,1.279983639717102,1.2828736305236816,1.2866700887680054,-0.0037964582443237305,-0.3
2024/08/16,GBP_USD,1.2859750986099243,1.2914557456970215,1.2858428955078125,1.2859420776367188,1.2828736305236816,0.0030684471130371094,0.24
2024/08/19,GBP_USD,1.2948336601257324,1.2997479438781738,1.2941633462905884,1.294716238975525,1.2859420776367188,0.008774161338806152,0.68
2024/08/20,GBP_USD,1.29902184009552,1.3044441938400269,1.2975554466247559,1.2990386486053467,1.294716238975525,0.004322409629821777,0.33
2024/08/21,GBP_USD,1.303508996963501,1.3078734874725342,1.301168441772461,1.3035430908203125,1.2990386486053467,0.00450444221496582,0.35
2024/08/22,GBP_USD,1.3092947006225586,1.3129045963287354,1.308215618133545,1.309346079826355,1.3035430908203125,0.0058029890060424805,0.45
2024/08/23,GBP_USD,1.3097577095031738,1.3229963779449463,1.3092775344848633,1.3097747564315796,1.309346079826355,0.0004286766052246094,0.03
2024/08/26,GBP_USD,1.3214752674102783,1.3222440481185913,1.318252444267273,1.3212658166885376,1.3097747564315796,0.011491060256958008,0.88
2024/08/27,GBP_USD,1.3192107677459717,1.324591040611267,1.3180805444717407,1.3191741704940796,1.3212658166885376,-0.002091646194458008,-0.16
2024/08/28,GBP_USD,1.325644612312317,1.326259970664978,1.3192611932754517,1.3257501125335693,1.3191741704940796,0.006575942039489746,0.5
2024/08/29,GBP_USD,1.3194527626037598,1.3227006196975708,1.3146650791168213,1.3193656206130981,1.3257501125335693,-0.006384491920471191,-0.48
2024/08/30,GBP_USD,1.3165169954299927,1.3201320171356201,1.3126460313796997,1.3166210651397705,1.3193656206130981,-0.0027445554733276367,-0.21
2024/09/02,GBP_USD,1.3130769729614258,1.3154432773590088,1.3120776414871216,1.3128528594970703,1.3166210651397705,-0.0037682056427001953,-0.29
2024/09/03,GBP_USD,1.3141123056411743,1.3147515058517456,1.3090033531188965,1.314198613166809,1.3128528594970703,0.0013457536697387695,0.1
2024/09/04,GBP_USD,1.3113549947738647,1.317488431930542,1.3102381229400635,1.3114066123962402,1.314198613166809,-0.0027920007705688477,-0.21
2024/09/05,GBP_USD,1.3144749402999878,1.3188087940216064,1.3138878345489502,1.3144749402999878,1.3114066123962402,0.0030683279037475586,0.23
2024/09/06,GBP_USD,1.3177313804626465,1.3234341144561768,1.3129907846450806,1.317748785018921,1.3144749402999878,0.0032738447189331055,0.25
2024/09/09,GBP_USD,1.313232183456421,1.314388632774353,1.3071553707122803,1.3133355379104614,1.317748785018921,-0.004413247108459473,-0.33
2024/09/10,GBP_USD,1.3069844245910645,1.310753345489502,1.304988980293274,1.307138204574585,1.3133355379104614,-0.006197333335876465,-0.47
2024/09/11,GBP_USD,1.308215618133545,1.3111659288406372,1.3003225326538086,1.3080273866653442,1.307138204574585,0.0008891820907592773,0.07
2024/09/12,GBP_USD,1.3039170503616333,1.3083868026733398,1.3032711744308472,1.3039510250091553,1.3080273866653442,-0.004076361656188965,-0.31
2024/09/13,GBP_USD,1.3133183717727661,1.3156856298446655,1.3116475343704224,1.313232183456421,1.3039510250091553,0.009281158447265625,0.71
2024/09/16,GBP_USD,1.3135944604873657,1.3213878870010376,1.3135944604873657,1.3137997388839722,1.313232183456421,0.0005675554275512695,0.04
2024/09/17,GBP_USD,1.3210737705230713,1.3230313062667847,1.3159972429275513,1.3210737705230713,1.3137997388839722,0.007274031639099121,0.55
2024/09/18,GBP_USD,1.316759705543518,1.3252933025360107,1.3156163692474365,1.3167423009872437,1.3210737705230713,-0.004331469535827637,-0.33
2024/09/19,GBP_USD,1.3203411102294922,1.3311856985092163,1.3155124187469482,1.3201146125793457,1.3167423009872437,0.0033723115921020508,0.26
2024/09/20,GBP_USD,1.328303575515747,1.3341338634490967,1.3270519971847534,1.328179955482483,1.3201146125793457,0.008065342903137207,0.61
2024/09/23,GBP_USD,1.3312742710113525,1.336023211479187,1.3251352310180664,1.331398367881775,1.328179955482483,0.003218412399291992,0.24
2024/09/24,GBP_USD,1.3349709510803223,1.339925765991211,1.3333333730697632,1.3349887132644653,1.331398367881775,0.0035903453826904297,0.27
2024/09/25,GBP_USD,1.3427324295043945,1.3429667949676514,1.3336889743804932,1.3427324295043945,1.3349887132644653,0.007743716239929199,0.58
2024/09/26,GBP_USD,1.3314870595932007,1.3432915210723877,1.331416130065918,1.3315792083740234,1.3427324295043945,-0.011153221130371094,-0.83
2024/09/27,GBP_USD,1.3412017822265625,1.342822551727295,1.3361660242080688,1.341381549835205,1.3315792083740234,0.00980234146118164,0.74
2024/09/30,GBP_USD,1.338329792022705,1.3424620628356934,1.3363088369369507,1.338329792022705,1.341381549835205,-0.0030517578125,-0.23
2024/10/01,GBP_USD,1.3377926349639893,1.339046597480774,1.326470971107483,1.3376137018203735,1.338329792022705,-0.000716090202331543,-0.05
